any;municipi;concepte;estat;valor
2018;Urús;Índex socioeconòmic territorial;;116,7
2018;Vacarisses;Índex socioeconòmic territorial;;112,3
2018;Vajol, la;Índex socioeconòmic territorial;;94,4
2018;Vall d'en Bas, la;Índex socioeconòmic territorial;;114,0
2018;Vall de Bianya, la;Índex socioeconòmic territorial;;111,1
2018;Vall de Boí, la;Índex socioeconòmic territorial;;109,5
2018;Vall de Cardós;Índex socioeconòmic territorial;;105,9
2018;Vallbona d'Anoia;Índex socioeconòmic territorial;;100,5
2018;Vallbona de les Monges;Índex socioeconòmic territorial;;100,4
2018;Vallcebre;Índex socioeconòmic territorial;;105,6
2018;Vallclara;Índex socioeconòmic territorial;;103,7
2018;Vallfogona de Balaguer;Índex socioeconòmic territorial;;105,2
2018;Vallfogona de Ripollès;Índex socioeconòmic territorial;;113,1
2018;Vallfogona de Riucorb;Índex socioeconòmic territorial;;109,2
2018;Vallgorguina;Índex socioeconòmic territorial;;111,3
2018;Vallirana;Índex socioeconòmic territorial;;106,8
2018;Vall-llobrega;Índex socioeconòmic territorial;;112,1
2018;Vallmoll;Índex socioeconòmic territorial;;103,4
2018;Vallromanes;Índex socioeconòmic territorial;;124,2
2018;Valls;Índex socioeconòmic territorial;;93,9
2018;Valls d'Aguilar, les;Índex socioeconòmic territorial;;94,4
2018;Valls de Valira, les;Índex socioeconòmic territorial;;87,0
2018;Vandellòs i l'Hospitalet de l'Infant;Índex socioeconòmic territorial;;105,0
2018;Vansa i Fórnols, la;Índex socioeconòmic territorial;;93,6
2018;Veciana;Índex socioeconòmic territorial;;108,3
2018;Vendrell, el;Índex socioeconòmic territorial;;90,7
2018;Ventalló;Índex socioeconòmic territorial;;102,3
2018;Verdú;Índex socioeconòmic territorial;;96,8
2018;Verges;Índex socioeconòmic territorial;;91,1
2018;Vespella de Gaià;Índex socioeconòmic territorial;;99,0
2018;Vic;Índex socioeconòmic territorial;;88,2
2018;Vidrà;Índex socioeconòmic territorial;;117,0
2018;Vidreres;Índex socioeconòmic territorial;;95,6
2018;Vielha e Mijaran;Índex socioeconòmic territorial;;105,2
2018;Vilabella;Índex socioeconòmic territorial;;97,0
2018;Vilabertran;Índex socioeconòmic territorial;;101,7
2018;Vilablareix;Índex socioeconòmic territorial;;121,2
2018;Vilada;Índex socioeconòmic territorial;;109,4
2018;Viladamat;Índex socioeconòmic territorial;;111,2
2018;Viladasens;Índex socioeconòmic territorial;;108,4
2018;Viladecans;Índex socioeconòmic territorial;;101,6
2018;Viladecavalls;Índex socioeconòmic territorial;;114,3
2018;Vilademuls;Índex socioeconòmic territorial;;102,7
2018;Viladrau;Índex socioeconòmic territorial;;113,0
2018;Vilafant;Índex socioeconòmic territorial;;104,0
2018;Vilafranca del Penedès;Índex socioeconòmic territorial;;95,1
2018;Vilagrassa;Índex socioeconòmic territorial;;102,7
2018;Vilajuïga;Índex socioeconòmic territorial;;97,3
2018;Vilalba dels Arcs;Índex socioeconòmic territorial;;95,6
2018;Vilalba Sasserra;Índex socioeconòmic territorial;;102,1
2018;Vilaller;Índex socioeconòmic territorial;;100,6
2018;Vilallonga de Ter;Índex socioeconòmic territorial;;100,5
2018;Vilallonga del Camp;Índex socioeconòmic territorial;;103,4
2018;Vilamacolum;Índex socioeconòmic territorial;;82,2
2018;Vilamalla;Índex socioeconòmic territorial;;96,4
2018;Vilamaniscle;Índex socioeconòmic territorial;;107,7
2018;Vilamòs;Índex socioeconòmic territorial;;110,5
2018;Vilanant;Índex socioeconòmic territorial;;110,8
2018;Vilanova d'Escornalbou;Índex socioeconòmic territorial;;97,9
2018;Vilanova de Bellpuig;Índex socioeconòmic territorial;;97,6
2018;Vilanova de l'Aguda;Índex socioeconòmic territorial;;106,8
2018;Vilanova de la Barca;Índex socioeconòmic territorial;;94,6
2018;Vilanova de Meià;Índex socioeconòmic territorial;;95,2
2018;Vilanova de Prades;Índex socioeconòmic territorial;;105,5
2018;Vilanova de Sau;Índex socioeconòmic territorial;;112,1
2018;Vilanova de Segrià;Índex socioeconòmic territorial;;99,5
2018;Vilanova del Camí;Índex socioeconòmic territorial;;91,9
2018;Vilanova del Vallès;Índex socioeconòmic territorial;;116,8
2018;Vilanova i la Geltrú;Índex socioeconòmic territorial;;100,6
2018;Vilaplana;Índex socioeconòmic territorial;;104,9
2018;Vila-rodona;Índex socioeconòmic territorial;;92,8
2018;Vila-sacra;Índex socioeconòmic territorial;;103,2
2018;Vila-sana;Índex socioeconòmic territorial;;105,2
2018;Vila-seca;Índex socioeconòmic territorial;;94,9
2018;Vilassar de Dalt;Índex socioeconòmic territorial;;112,8
2018;Vilassar de Mar;Índex socioeconòmic territorial;;116,5
2018;Vilaür;Índex socioeconòmic territorial;;119,3
2018;Vilaverd;Índex socioeconòmic territorial;;100,8
2018;Vilella Alta, la;Índex socioeconòmic territorial;;110,9
2018;Vilella Baixa, la;Índex socioeconòmic territorial;;96,6
2018;Vilobí d'Onyar;Índex socioeconòmic territorial;;104,8
2018;Vilobí del Penedès;Índex socioeconòmic territorial;;104,0
2018;Vilopriu;Índex socioeconòmic territorial;;111,7
2018;Vilosell, el;Índex socioeconòmic territorial;;96,6
2018;Vimbodí i Poblet;Índex socioeconòmic territorial;;107,8
2018;Vinaixa;Índex socioeconòmic territorial;;100,4
2018;Vinebre;Índex socioeconòmic territorial;;84,0
2018;Vinyols i els Arcs;Índex socioeconòmic territorial;;98,7
2018;Viver i Serrateix;Índex socioeconòmic territorial;;107,7
2018;Xerta;Índex socioeconòmic territorial;;98,8
2018;Catalunya;Índex socioeconòmic territorial;;100,0
2019;Abella de la Conca;Índex socioeconòmic territorial;;93,1
2019;Abrera;Índex socioeconòmic territorial;;105,4
2019;Àger;Índex socioeconòmic territorial;;99,3
2019;Agramunt;Índex socioeconòmic territorial;;93,2
2019;Aguilar de Segarra;Índex socioeconòmic territorial;;116,0
2019;Agullana;Índex socioeconòmic territorial;;102,0
2019;Aiguafreda;Índex socioeconòmic territorial;;110,6
2019;Aiguamúrcia;Índex socioeconòmic territorial;;93,9
2019;Aiguaviva;Índex socioeconòmic territorial;;118,8
2019;Aitona;Índex socioeconòmic territorial;;67,0
2019;Alamús, els;Índex socioeconòmic territorial;;99,0
2019;Alàs i Cerc;Índex socioeconòmic territorial;;93,7
2019;Albagés, l';Índex socioeconòmic territorial;;99,2
2019;Albanyà;Índex socioeconòmic territorial;;97,3
2019;Albatàrrec;Índex socioeconòmic territorial;;88,6
2019;Albesa;Índex socioeconòmic territorial;;85,2
2019;Albi, l';Índex socioeconòmic territorial;;98,5
2019;Albinyana;Índex socioeconòmic territorial;;90,1
2019;Albiol, l';Índex socioeconòmic territorial;;112,6
2019;Albons;Índex socioeconòmic territorial;;94,4
2019;Alcanar;Índex socioeconòmic territorial;;79,6
2019;Alcanó;Índex socioeconòmic territorial;;107,2
2019;Alcarràs;Índex socioeconòmic territorial;;76,7
2019;Alcoletge;Índex socioeconòmic territorial;;97,8
2019;Alcover;Índex socioeconòmic territorial;;99,8
2019;Aldea, l';Índex socioeconòmic territorial;;79,6
2019;Aldover;Índex socioeconòmic territorial;;86,8
2019;Aleixar, l';Índex socioeconòmic territorial;;97,0
2019;Alella;Índex socioeconòmic territorial;;119,8
2019;Alfara de Carles;Índex socioeconòmic territorial;;94,4
2019;Alfarràs;Índex socioeconòmic territorial;;79,9
2019;Alfés;Índex socioeconòmic territorial;;101,7
2019;Alforja;Índex socioeconòmic territorial;;100,9
2019;Algerri;Índex socioeconòmic territorial;;106,4
2019;Alguaire;Índex socioeconòmic territorial;;87,3
2019;Alins;Índex socioeconòmic territorial;;110,6
2019;Alió;Índex socioeconòmic territorial;;106,5
2019;Almacelles;Índex socioeconòmic territorial;;77,5
2019;Almatret;Índex socioeconòmic territorial;;89,7
2019;Almenar;Índex socioeconòmic territorial;;86,2
2019;Almoster;Índex socioeconòmic territorial;;120,4
2019;Alòs de Balaguer;Índex socioeconòmic territorial;;103,0
2019;Alp;Índex socioeconòmic territorial;;108,9
2019;Alpens;Índex socioeconòmic territorial;;110,8
2019;Alpicat;Índex socioeconòmic territorial;;113,7
2019;Alt Àneu;Índex socioeconòmic territorial;;121,6
2019;Altafulla;Índex socioeconòmic territorial;;109,5
2019;Amer;Índex socioeconòmic territorial;;100,3
2019;Ametlla de Mar, l';Índex socioeconòmic territorial;;83,4
2019;Ametlla del Vallès, l';Índex socioeconòmic territorial;;120,8
2019;Ampolla, l';Índex socioeconòmic territorial;;90,0
2019;Amposta;Índex socioeconòmic territorial;;89,3
2019;Anglès;Índex socioeconòmic territorial;;85,0
2019;Anglesola;Índex socioeconòmic territorial;;86,7
2019;Arbeca;Índex socioeconòmic territorial;;89,5
2019;Arboç, l';Índex socioeconòmic territorial;;81,6
2019;Arbolí;Índex socioeconòmic territorial;;119,2
2019;Arbúcies;Índex socioeconòmic territorial;;84,3
2019;Arenys de Mar;Índex socioeconòmic territorial;;104,7
2019;Arenys de Munt;Índex socioeconòmic territorial;;104,6
2019;Argelaguer;Índex socioeconòmic territorial;;106,6
2019;Argençola;Índex socioeconòmic territorial;;116,0
2019;Argentera, l';Índex socioeconòmic territorial;;110,4
2019;Argentona;Índex socioeconòmic territorial;;110,2
2019;Armentera, l';Índex socioeconòmic territorial;;91,6
2019;Arnes;Índex socioeconòmic territorial;;90,0
2019;Arres;Índex socioeconòmic territorial;;110,9
2019;Arsèguel;Índex socioeconòmic territorial;;123,4
2019;Artés;Índex socioeconòmic territorial;;97,6
2019;Artesa de Lleida;Índex socioeconòmic territorial;;98,2
2019;Artesa de Segre;Índex socioeconòmic territorial;;82,0
2019;Ascó;Índex socioeconòmic territorial;;97,2
2019;Aspa;Índex socioeconòmic territorial;;91,5
2019;Avellanes i Santa Linya, les;Índex socioeconòmic territorial;;99,5
2019;Avià;Índex socioeconòmic territorial;;107,6
2019;Avinyó;Índex socioeconòmic territorial;;100,5
2019;Avinyonet de Puigventós;Índex socioeconòmic territorial;;109,7
2019;Avinyonet del Penedès;Índex socioeconòmic territorial;;102,0
2019;Badalona;Índex socioeconòmic territorial;;93,2
2019;Badia del Vallès;Índex socioeconòmic territorial;;85,3
2019;Bagà;Índex socioeconòmic territorial;;104,0
2019;Baix Pallars;Índex socioeconòmic territorial;;104,7
2019;Balaguer;Índex socioeconòmic territorial;;80,3
2019;Balenyà;Índex socioeconòmic territorial;;96,8
2019;Balsareny;Índex socioeconòmic territorial;;100,8
2019;Banyeres del Penedès;Índex socioeconòmic territorial;;99,9
2019;Banyoles;Índex socioeconòmic territorial;;90,6
2019;Barbens;Índex socioeconòmic territorial;;55,4
2019;Barberà de la Conca;Índex socioeconòmic territorial;;95,1
2019;Barberà del Vallès;Índex socioeconòmic territorial;;104,6
2019;Barcelona;Índex socioeconòmic territorial;;108,0
2019;Baronia de Rialb, la;Índex socioeconòmic territorial;;109,2
2019;Bàscara;Índex socioeconòmic territorial;;101,5
2019;Bassella;Índex socioeconòmic territorial;;102,6
2019;Batea;Índex socioeconòmic territorial;;82,0
2019;Bausen;Índex socioeconòmic territorial;;79,5
2019;Begues;Índex socioeconòmic territorial;;121,3
2019;Begur;Índex socioeconòmic territorial;;101,2
2019;Belianes;Índex socioeconòmic territorial;;92,8
2019;Bellaguarda;Índex socioeconòmic territorial;;98,7
2019;Bellcaire d'Empordà;Índex socioeconòmic territorial;;107,8
2019;Bellcaire d'Urgell;Índex socioeconòmic territorial;;101,2
2019;Bell-lloc d'Urgell;Índex socioeconòmic territorial;;94,8
2019;Bellmunt d'Urgell;Índex socioeconòmic territorial;;111,7
2019;Bellmunt del Priorat;Índex socioeconòmic territorial;;81,8
2019;Bellprat;Índex socioeconòmic territorial;;103,5
2019;Bellpuig;Índex socioeconòmic territorial;;81,4
2019;Bellvei;Índex socioeconòmic territorial;;87,1
2019;Bellver de Cerdanya;Índex socioeconòmic territorial;;107,8
2019;Bellvís;Índex socioeconòmic territorial;;85,8
2019;Benavent de Segrià;Índex socioeconòmic territorial;;110,0
2019;Benifallet;Índex socioeconòmic territorial;;86,3
2019;Benissanet;Índex socioeconòmic territorial;;87,4
2019;Berga;Índex socioeconòmic territorial;;95,3
2019;Besalú;Índex socioeconòmic territorial;;96,7
2019;Bescanó;Índex socioeconòmic territorial;;111,8
2019;Beuda;Índex socioeconòmic territorial;;112,6
2019;Bigues i Riells del Fai;Índex socioeconòmic territorial;;107,8
2019;Biosca;Índex socioeconòmic territorial;;106,6
2019;Bisbal d'Empordà, la;Índex socioeconòmic territorial;;84,6
2019;Bisbal de Montsant, la;Índex socioeconòmic territorial;;85,1
2019;Bisbal del Penedès, la;Índex socioeconòmic territorial;;89,3
2019;Biure;Índex socioeconòmic territorial;;105,1
2019;Blancafort;Índex socioeconòmic territorial;;117,3
2019;Blanes;Índex socioeconòmic territorial;;90,3
2019;Boadella i les Escaules;Índex socioeconòmic territorial;;112,8
2019;Bolvir;Índex socioeconòmic territorial;;112,3
2019;Bonastre;Índex socioeconòmic territorial;;86,3
2019;Bòrdes, Es;Índex socioeconòmic territorial;;121,5
2019;Bordils;Índex socioeconòmic territorial;;100,9
2019;Borges Blanques, les;Índex socioeconòmic territorial;;91,6
2019;Borges del Camp, les;Índex socioeconòmic territorial;;96,6
2019;Borrassà;Índex socioeconòmic territorial;;118,2
2019;Borredà;Índex socioeconòmic territorial;;91,5
2019;Bossòst;Índex socioeconòmic territorial;;103,4
2019;Bot;Índex socioeconòmic territorial;;85,2
2019;Botarell;Índex socioeconòmic territorial;;104,7
2019;Bovera;Índex socioeconòmic territorial;;76,5
2019;Bràfim;Índex socioeconòmic territorial;;90,2
2019;Breda;Índex socioeconòmic territorial;;95,4
2019;Bruc, el;Índex socioeconòmic territorial;;112,7
2019;Brull, el;Índex socioeconòmic territorial;;112,1
2019;Brunyola i Sant Martí Sapresa;Índex socioeconòmic territorial;;106,6
2019;Cabacés;Índex socioeconòmic territorial;;93,1
2019;Cabanabona;Índex socioeconòmic territorial;;108,1
2019;Cabanelles;Índex socioeconòmic territorial;;99,2
2019;Cabanes;Índex socioeconòmic territorial;;93,1
2019;Cabanyes, les;Índex socioeconòmic territorial;;114,7
2019;Cabó;Índex socioeconòmic territorial;;94,5
2019;Cabra del Camp;Índex socioeconòmic territorial;;92,8
2019;Cabrera d'Anoia;Índex socioeconòmic territorial;;97,6
2019;Cabrera de Mar;Índex socioeconòmic territorial;;122,3
2019;Cabrils;Índex socioeconòmic territorial;;119,5
2019;Cadaqués;Índex socioeconòmic territorial;;93,4
2019;Calaf;Índex socioeconòmic territorial;;89,0
2019;Calafell;Índex socioeconòmic territorial;;92,1
2019;Calders;Índex socioeconòmic territorial;;116,4
2019;Caldes d'Estrac;Índex socioeconòmic territorial;;105,4
2019;Caldes de Malavella;Índex socioeconòmic territorial;;101,4
2019;Caldes de Montbui;Índex socioeconòmic territorial;;107,2
2019;Calella;Índex socioeconòmic territorial;;93,3
2019;Calldetenes;Índex socioeconòmic territorial;;108,4
2019;Callús;Índex socioeconòmic territorial;;101,1
2019;Calonge de Segarra;Índex socioeconòmic territorial;;110,6
2019;Calonge i Sant Antoni;Índex socioeconòmic territorial;;93,9
2019;Camarasa;Índex socioeconòmic territorial;;108,7
2019;Camarles;Índex socioeconòmic territorial;;84,3
2019;Cambrils;Índex socioeconòmic territorial;;100,4
2019;Camós;Índex socioeconòmic territorial;;110,4
2019;Campdevànol;Índex socioeconòmic territorial;;101,0
2019;Campelles;Índex socioeconòmic territorial;;118,4
2019;Campins;Índex socioeconòmic territorial;;111,2
2019;Campllong;Índex socioeconòmic territorial;;112,0
2019;Camprodon;Índex socioeconòmic territorial;;102,8
2019;Canejan;Índex socioeconòmic territorial;;98,0
2019;Canet d'Adri;Índex socioeconòmic territorial;;116,7
2019;Canet de Mar;Índex socioeconòmic territorial;;101,6
2019;Canonja, la;Índex socioeconòmic territorial;;99,3
2019;Canovelles;Índex socioeconòmic territorial;;76,0
2019;Cànoves i Samalús;Índex socioeconòmic territorial;;107,4
2019;Cantallops;Índex socioeconòmic territorial;;98,6
2019;Canyelles;Índex socioeconòmic territorial;;104,9
2019;Capafonts;Índex socioeconòmic territorial;;114,0
2019;Capçanes;Índex socioeconòmic territorial;;104,9
2019;Capellades;Índex socioeconòmic territorial;;102,8
2019;Capmany;Índex socioeconòmic territorial;;95,4
2019;Capolat;Índex socioeconòmic territorial;;130,3
2019;Cardedeu;Índex socioeconòmic territorial;;110,9
2019;Cardona;Índex socioeconòmic territorial;;91,5
2019;Carme;Índex socioeconòmic territorial;;99,9
2019;Caseres;Índex socioeconòmic territorial;;100,1
2019;Cassà de la Selva;Índex socioeconòmic territorial;;91,4
2019;Casserres;Índex socioeconòmic territorial;;104,2
2019;Castell d'Aro, Platja d'Aro i s'Agaró;Índex socioeconòmic territorial;;90,1
2019;Castell de l'Areny;Índex socioeconòmic territorial;;128,2
2019;Castell de Mur;Índex socioeconòmic territorial;;111,0
2019;Castellar de la Ribera;Índex socioeconòmic territorial;;102,7
2019;Castellar de n'Hug;Índex socioeconòmic territorial;;105,5
2019;Castellar del Riu;Índex socioeconòmic territorial;;112,2
2019;Castellar del Vallès;Índex socioeconòmic territorial;;110,3
2019;Castellbell i el Vilar;Índex socioeconòmic territorial;;98,9
2019;Castellbisbal;Índex socioeconòmic territorial;;109,1
2019;Castellcir;Índex socioeconòmic territorial;;106,9
2019;Castelldans;Índex socioeconòmic territorial;;94,1
2019;Castelldefels;Índex socioeconòmic territorial;;108,6
2019;Castellet i la Gornal;Índex socioeconòmic territorial;;101,8
2019;Castellfollit de la Roca;Índex socioeconòmic territorial;;95,9
2019;Castellfollit de Riubregós;Índex socioeconòmic territorial;;121,3
2019;Castellfollit del Boix;Índex socioeconòmic territorial;;112,3
2019;Castellgalí;Índex socioeconòmic territorial;;104,1
2019;Castellnou de Bages;Índex socioeconòmic territorial;;112,6
2019;Castellnou de Seana;Índex socioeconòmic territorial;;87,1
2019;Castelló d'Empúries;Índex socioeconòmic territorial;;77,1
2019;Castelló de Farfanya;Índex socioeconòmic territorial;;97,1
2019;Castellolí;Índex socioeconòmic territorial;;126,0
2019;Castellserà;Índex socioeconòmic territorial;;95,2
2019;Castellterçol;Índex socioeconòmic territorial;;101,3
2019;Castellvell del Camp;Índex socioeconòmic territorial;;117,3
2019;Castellví de la Marca;Índex socioeconòmic territorial;;102,9
2019;Castellví de Rosanes;Índex socioeconòmic territorial;;114,5
2019;Catllar, el;Índex socioeconòmic territorial;;110,6
2019;Cava;Índex socioeconòmic territorial;;105,9
2019;Cellera de Ter, la;Índex socioeconòmic territorial;;98,5
2019;Celrà;Índex socioeconòmic territorial;;94,6
2019;Centelles;Índex socioeconòmic territorial;;104,4
2019;Cercs;Índex socioeconòmic territorial;;98,4
2019;Cerdanyola del Vallès;Índex socioeconòmic territorial;;109,2
2019;Cervelló;Índex socioeconòmic territorial;;113,6
2019;Cervera;Índex socioeconòmic territorial;;84,0
2019;Cervià de les Garrigues;Índex socioeconòmic territorial;;87,7
2019;Cervià de Ter;Índex socioeconòmic territorial;;105,6
2019;Cistella;Índex socioeconòmic territorial;;109,6
2019;Ciutadilla;Índex socioeconòmic territorial;;109,6
2019;Clariana de Cardener;Índex socioeconòmic territorial;;106,6
2019;Cogul, el;Índex socioeconòmic territorial;;95,7
2019;Colera;Índex socioeconòmic territorial;;97,5
2019;Coll de Nargó;Índex socioeconòmic territorial;;94,3
2019;Collbató;Índex socioeconòmic territorial;;117,9
2019;Colldejou;Índex socioeconòmic territorial;;107,1
2019;Collsuspina;Índex socioeconòmic territorial;;113,7
2019;Colomers;Índex socioeconòmic territorial;;114,6
2019;Coma i la Pedra, la;Índex socioeconòmic territorial;;115,5
2019;Conca de Dalt;Índex socioeconòmic territorial;;107,6
2019;Conesa;Índex socioeconòmic territorial;;99,7
2019;Constantí;Índex socioeconòmic territorial;;79,4
2019;Copons;Índex socioeconòmic territorial;;116,2
2019;Corbera d'Ebre;Índex socioeconòmic territorial;;89,5
2019;Corbera de Llobregat;Índex socioeconòmic territorial;;110,3
2019;Corbins;Índex socioeconòmic territorial;;97,7
2019;Corçà;Índex socioeconòmic territorial;;105,2
2019;Cornellà de Llobregat;Índex socioeconòmic territorial;;96,5
2019;Cornellà del Terri;Índex socioeconòmic territorial;;110,2
2019;Cornudella de Montsant;Índex socioeconòmic territorial;;101,8
2019;Creixell;Índex socioeconòmic territorial;;87,2
2019;Crespià;Índex socioeconòmic territorial;;103,5
2019;Cruïlles, Monells i Sant Sadurní de l'Heura;Índex socioeconòmic territorial;;101,2
2019;Cubelles;Índex socioeconòmic territorial;;103,7
2019;Cubells;Índex socioeconòmic territorial;;100,0
2019;Cunit;Índex socioeconòmic territorial;;87,9
2019;Darnius;Índex socioeconòmic territorial;;100,1
2019;Das;Índex socioeconòmic territorial;;122,6
2019;Deltebre;Índex socioeconòmic territorial;;90,8
2019;Dosrius;Índex socioeconòmic territorial;;110,9
2019;Duesaigües;Índex socioeconòmic territorial;;89,7
2019;Escala, l';Índex socioeconòmic territorial;;84,2
2019;Esparreguera;Índex socioeconòmic territorial;;100,1
2019;Espinelves;Índex socioeconòmic territorial;;116,4
2019;Espluga Calba, l';Índex socioeconòmic territorial;;98,6
2019;Espluga de Francolí, l';Índex socioeconòmic territorial;;98,3
2019;Esplugues de Llobregat;Índex socioeconòmic territorial;;105,4
2019;Espolla;Índex socioeconòmic territorial;;105,4
2019;Esponellà;Índex socioeconòmic territorial;;110,0
2019;Espot;Índex socioeconòmic territorial;;117,2
2019;Espunyola, l';Índex socioeconòmic territorial;;113,7
2019;Esquirol, l';Índex socioeconòmic territorial;;107,3
2019;Estamariu;Índex socioeconòmic territorial;;100,0
2019;Estany, l';Índex socioeconòmic territorial;;111,7
2019;Estaràs;Índex socioeconòmic territorial;;118,1
2019;Esterri d'Àneu;Índex socioeconòmic territorial;;103,0
2019;Esterri de Cardós;Índex socioeconòmic territorial;;110,1
2019;Falset;Índex socioeconòmic territorial;;95,4
2019;Far d'Empordà, el;Índex socioeconòmic territorial;;99,0
2019;Farrera;Índex socioeconòmic territorial;;103,7
2019;Fatarella, la;Índex socioeconòmic territorial;;95,4
2019;Febró, la;Índex socioeconòmic territorial;;108,4
2019;Figaró-Montmany;Índex socioeconòmic territorial;;101,7
2019;Fígols;Índex socioeconòmic territorial;;120,1
2019;Fígols i Alinyà;Índex socioeconòmic territorial;;98,7
2019;Figuera, la;Índex socioeconòmic territorial;;79,0
2019;Figueres;Índex socioeconòmic territorial;;76,1
2019;Figuerola del Camp;Índex socioeconòmic territorial;;110,2
2019;Flaçà;Índex socioeconòmic territorial;;87,7
2019;Flix;Índex socioeconòmic territorial;;96,7
2019;Floresta, la;Índex socioeconòmic territorial;;114,9
2019;Fogars de la Selva;Índex socioeconòmic territorial;;93,6
2019;Fogars de Montclús;Índex socioeconòmic territorial;;107,8
2019;Foixà;Índex socioeconòmic territorial;;108,0
2019;Folgueroles;Índex socioeconòmic territorial;;117,5
2019;Fondarella;Índex socioeconòmic territorial;;104,7
2019;Fonollosa;Índex socioeconòmic territorial;;108,6
2019;Fontanals de Cerdanya;Índex socioeconòmic territorial;;113,5
2019;Fontanilles;Índex socioeconòmic territorial;;103,0
2019;Fontcoberta;Índex socioeconòmic territorial;;114,1
2019;Font-rubí;Índex socioeconòmic territorial;;105,0
2019;Foradada;Índex socioeconòmic territorial;;100,0
2019;Forallac;Índex socioeconòmic territorial;;108,3
2019;Forès;Índex socioeconòmic territorial;;103,4
2019;Fornells de la Selva;Índex socioeconòmic territorial;;122,7
2019;Fortià;Índex socioeconòmic territorial;;102,1
2019;Franqueses del Vallès, les;Índex socioeconòmic territorial;;97,8
2019;Freginals;Índex socioeconòmic territorial;;91,8
2019;Fuliola, la;Índex socioeconòmic territorial;;79,1
2019;Fulleda;Índex socioeconòmic territorial;;108,3
2019;Gaià;Índex socioeconòmic territorial;;103,4
2019;Galera, la;Índex socioeconòmic territorial;;81,5
2019;Gallifa;Índex socioeconòmic territorial;;122,1
2019;Gandesa;Índex socioeconòmic territorial;;87,3
2019;Garcia;Índex socioeconòmic territorial;;87,5
2019;Garidells, els;Índex socioeconòmic territorial;;110,7
2019;Garriga, la;Índex socioeconòmic territorial;;110,6
2019;Garrigàs;Índex socioeconòmic territorial;;115,7
2019;Garrigoles;Índex socioeconòmic territorial;;106,7
2019;Garriguella;Índex socioeconòmic territorial;;97,9
2019;Gavà;Índex socioeconòmic territorial;;104,6
2019;Gavet de la Conca;Índex socioeconòmic territorial;;89,7
2019;Gelida;Índex socioeconòmic territorial;;106,4
2019;Ger;Índex socioeconòmic territorial;;116,6
2019;Gimenells i el Pla de la Font;Índex socioeconòmic territorial;;98,9
2019;Ginestar;Índex socioeconòmic territorial;;88,9
2019;Girona;Índex socioeconòmic territorial;;99,0
2019;Gironella;Índex socioeconòmic territorial;;94,8
2019;Gisclareny;Índex socioeconòmic territorial;;128,0
2019;Godall;Índex socioeconòmic territorial;;93,7
2019;Golmés;Índex socioeconòmic territorial;;98,3
2019;Gombrèn;Índex socioeconòmic territorial;;117,7
2019;Gósol;Índex socioeconòmic territorial;;113,2
2019;Granada, la;Índex socioeconòmic territorial;;109,3
2019;Granadella, la;Índex socioeconòmic territorial;;82,9
2019;Granera;Índex socioeconòmic territorial;;113,6
2019;Granja d'Escarp, la;Índex socioeconòmic territorial;;72,1
2019;Granollers;Índex socioeconòmic territorial;;97,5
2019;Granyanella;Índex socioeconòmic territorial;;115,1
2019;Granyena de les Garrigues;Índex socioeconòmic territorial;;102,6
2019;Granyena de Segarra;Índex socioeconòmic territorial;;115,8
2019;Gratallops;Índex socioeconòmic territorial;;89,1
2019;Gualba;Índex socioeconòmic territorial;;111,0
2019;Gualta;Índex socioeconòmic territorial;;85,6
2019;Guardiola de Berguedà;Índex socioeconòmic territorial;;95,6
2019;Guiamets, els;Índex socioeconòmic territorial;;107,4
2019;Guils de Cerdanya;Índex socioeconòmic territorial;;113,5
2019;Guimerà;Índex socioeconòmic territorial;;90,8
2019;Guingueta d'Àneu, la;Índex socioeconòmic territorial;;104,2
2019;Guissona;Índex socioeconòmic territorial;;73,8
2019;Guixers;Índex socioeconòmic territorial;;106,5
2019;Gurb;Índex socioeconòmic territorial;;123,7
2019;Horta de Sant Joan;Índex socioeconòmic territorial;;94,0
2019;Hospitalet de Llobregat, l';Índex socioeconòmic territorial;;86,7
2019;Hostalets de Pierola, els;Índex socioeconòmic territorial;;100,6
2019;Hostalric;Índex socioeconòmic territorial;;92,8
2019;Igualada;Índex socioeconòmic territorial;;101,3
2019;Isona i Conca Dellà;Índex socioeconòmic territorial;;95,1
2019;Isòvol;Índex socioeconòmic territorial;;125,2
2019;Ivars d'Urgell;Índex socioeconòmic territorial;;88,7
2019;Ivars de Noguera;Índex socioeconòmic territorial;;85,9
2019;Ivorra;Índex socioeconòmic territorial;;108,3
2019;Jafre;Índex socioeconòmic territorial;;105,6
2019;Jonquera, la;Índex socioeconòmic territorial;;75,7
2019;Jorba;Índex socioeconòmic territorial;;114,4
2019;Josa i Tuixén;Índex socioeconòmic territorial;;100,0
2019;Juià;Índex socioeconòmic territorial;;109,9
2019;Juncosa;Índex socioeconòmic territorial;;93,1
2019;Juneda;Índex socioeconòmic territorial;;85,1
2019;Les;Índex socioeconòmic territorial;;98,5
2019;Linyola;Índex socioeconòmic territorial;;91,2
2019;Llacuna, la;Índex socioeconòmic territorial;;97,4
2019;Lladó;Índex socioeconòmic territorial;;111,3
2019;Lladorre;Índex socioeconòmic territorial;;107,4
2019;Lladurs;Índex socioeconòmic territorial;;110,7
2019;Llagosta, la;Índex socioeconòmic territorial;;87,5
2019;Llagostera;Índex socioeconòmic territorial;;88,6
2019;Llambilles;Índex socioeconòmic territorial;;120,2
